incident_id,call_timestamp,incident_type,severity_level,hazard_type,station,vehicle_id,vehicle_type,latitude,longitude,dispatch_timestamp,arrival_timestamp,cleared_timestamp,distance_km,response_minutes,vehicle_status,is_first_arrival
INC-00450,2025-04-28 11:10:35,Medical Emergency,3,Medical,Station 03,R-02,Rescue,31.526167,74.320933,2025-04-28 11:15:10.126087700,2025-04-28 11:22:50.149423040,2025-04-28 13:05:35.149290620,5.22,7.67,Maintenance,False
INC-00985,2025-04-28 12:53:44,Structure Fire,3,Fire,Station 03,L-02,Ladder,31.513191,74.324929,2025-04-28 12:56:27.200917094,2025-04-28 13:06:57.877547012,2025-04-28 14:43:13.778694410,8.69,10.51,Available,True
INC-00812,2025-04-28 15:33:31,Vehicle Accident,4,Road Traffic,Station 12,E-05,Engine,31.465621,74.38896,2025-04-28 15:35:08.132870020,2025-04-28 15:41:25.586242792,2025-04-28 17:16:03.003101980,3.3,6.29,Available,False
INC-00428,2025-04-28 16:07:14,High-Rise Rescue,4,High-Rise,Station 12,E-02,Engine,31.498939,74.390108,2025-04-28 16:09:49.499602004,2025-04-28 16:16:30.792140882,2025-04-28 18:49:22.140143696,2.62,6.69,Available,True
INC-00495,2025-04-28 23:10:57,Vehicle Accident,5,Road Traffic,Station 12,E-05,Engine,31.486975,74.369386,2025-04-28 23:13:28.809254406,2025-04-28 23:21:07.733752380,2025-04-29 01:31:16.582425762,5.55,7.65,Available,True
INC-00893,2025-04-29 00:09:18,Structure Fire,3,Fire,Station 07,R-02,Rescue,31.555237,74.326905,2025-04-29 00:11:20.781801570,2025-04-29 00:17:42.845006178,2025-04-29 02:11:04.267298940,7.26,6.37,Dispatched,True
INC-00792,2025-04-29 00:54:59,Confined Space,2,Confined Space,Station 07,R-04,Rescue,31.503655,74.307707,2025-04-29 00:57:48.569449868,2025-04-29 01:06:32.343816548,2025-04-29 02:25:51.511588178,8.92,8.73,Available,False
INC-00343,2025-04-29 13:58:54,Vehicle Accident,4,Road Traffic,Station 03,E-03,Engine,31.498847,74.383831,2025-04-29 14:01:05.116102668,2025-04-29 14:11:34.045730904,2025-04-29 16:09:59.346030858,9.05,10.48,Available,True
INC-00990,2025-04-29 20:49:16,Vehicle Accident,2,Road Traffic,Station 07,R-01,Rescue,31.537268,74.339891,2025-04-29 20:52:18.649101274,2025-04-29 21:07:14.462828944,2025-04-29 22:24:20.205763552,13.4,14.93,Available,True
INC-00260,2025-04-29 22:03:41,Medical Emergency,4,Medical,Station 03,R-02,Rescue,31.493439,74.345788,2025-04-29 22:05:33.623274656,2025-04-29 22:15:46.355100086,2025-04-30 00:06:47.537133092,6.99,10.21,Dispatched,True
INC-00622,2025-04-30 03:04:18,Vehicle Accident,4,Road Traffic,Station 12,R-04,Rescue,31.508303,74.365818,2025-04-30 03:07:11.305018902,2025-04-30 03:14:39.377509686,2025-04-30 05:12:54.361632222,4.86,7.47,Available,True
INC-01074,2025-04-30 10:54:15,Structure Fire,4,Fire,Station 21,E-02,Engine,31.523493,74.350925,2025-04-30 10:57:38.234762760,2025-04-30 11:05:31.878540228,2025-04-30 13:46:56.013522312,2.68,7.89,Available,True
INC-00167,2025-04-30 15:21:08,Hazmat,4,Chemical,Station 03,E-07,Engine,31.514839,74.359269,2025-04-30 15:23:33.380210156,2025-04-30 15:32:19.448081258,2025-04-30 16:56:59.034779558,7.32,8.77,Available,True
INC-00743,2025-05-01 05:59:59,Medical Emergency,4,Medical,Station 21,E-08,Engine,31.572604,74.361062,2025-05-01 06:02:30.157889228,2025-05-01 06:14:28.322849306,2025-05-01 08:02:34.331129864,12.56,11.97,Maintenance,False
INC-00327,2025-05-01 14:59:18,Hazmat,5,Chemical,Station 03,H-02,Hazmat Unit,31.514291,74.342898,2025-05-01 15:01:35.713304502,2025-05-01 15:08:06.468601901,2025-05-01 17:26:25.733846543,3.94,6.51,Available,True
INC-00663,2025-05-02 11:21:40,Vehicle Accident,4,Road Traffic,Station 03,R-04,Rescue,31.512985,74.357166,2025-05-02 11:25:33.618165646,2025-05-02 11:33:30.700598704,2025-05-02 13:30:08.489463286,5.04,7.95,Available,True
INC-00137,2025-05-02 12:35:46,Structure Fire,4,Fire,Station 03,E-08,Engine,31.506127,74.345081,2025-05-02 12:37:24.916123228,2025-05-02 12:47:19.082168668,2025-05-02 15:11:31.225483360,8.61,9.9,Available,True
INC-00219,2025-05-02 15:54:59,Structure Fire,5,Fire,Station 21,L-02,Ladder,31.529197,74.388768,2025-05-02 15:56:46.778585480,2025-05-02 16:07:41.695089092,2025-05-02 18:53:15.803050657,9.92,10.92,Dispatched,True
INC-00404,2025-05-02 19:23:47,Medical Emergency,5,Medical,Station 12,E-01,Engine,31.506757,74.368317,2025-05-02 19:28:16.074007496,2025-05-02 19:38:50.988597302,2025-05-02 21:56:14.162557946,8.8,10.58,Available,True
INC-00822,2025-05-02 19:34:01,Structure Fire,4,Fire,Station 03,E-05,Engine,31.522896,74.375303,2025-05-02 19:36:12.186387310,2025-05-02 19:45:06.061775728,2025-05-02 21:16:17.029976614,4.45,8.9,Available,True
INC-00015,2025-05-02 20:07:30,Hazmat,4,Chemical,Station 07,H-02,Hazmat Unit,31.547058,74.374664,2025-05-02 20:09:44.719962240,2025-05-02 20:17:57.382898742,2025-05-02 22:06:14.780471322,4.97,8.21,Available,False
INC-00295,2025-05-03 15:11:51,Water Rescue,3,Water,Station 12,R-02,Rescue,31.539791,74.372079,2025-05-03 15:14:06.010001946,2025-05-03 15:21:58.104290490,2025-05-03 17:43:21.862547838,5.16,7.87,Available,True
INC-00288,2025-05-03 19:36:57,Hazmat,4,Chemical,Station 21,E-04,Engine,31.527824,74.41018,2025-05-03 19:40:13.463330862,2025-05-03 19:48:14.472715008,2025-05-03 21:45:20.748738222,5.55,8.02,Available,False
INC-01041,2025-05-03 19:41:17,Medical Emergency,1,Medical,Station 12,R-02,Rescue,31.503395,74.354616,2025-05-03 19:44:29.460270848,2025-05-03 19:54:27.009381056,2025-05-03 21:06:25.493454926,5.61,9.96,Dispatched,False
INC-00722,2025-05-03 21:14:04,Medical Emergency,3,Medical,Station 03,R-01,Rescue,31.522461,74.297411,2025-05-03 21:16:40.468972000,2025-05-03 21:27:00.693124360,2025-05-03 22:44:19.738843186,8.7,10.34,Available,True
INC-00427,2025-05-03 22:04:28,Confined Space,4,Confined Space,Station 07,E-08,Engine,31.548009,74.311516,2025-05-03 22:09:35.625067924,2025-05-03 22:19:32.450039650,2025-05-03 23:56:28.495133776,6.86,9.95,Available,True
INC-00870,2025-05-04 04:11:42,Confined Space,3,Confined Space,Station 03,R-02,Rescue,31.49615,74.346652,2025-05-04 04:15:13.104133920,2025-05-04 04:23:44.653200660,2025-05-04 06:18:15.589236083,6.1,8.53,Available,True
INC-00034,2025-05-04 04:14:50,Hazmat,3,Chemical,Station 12,E-08,Engine,31.480238,74.371437,2025-05-04 04:17:42.611632388,2025-05-04 04:24:20.084643596,2025-05-04 05:41:58.648241156,3.17,6.62,Available,True
INC-00328,2025-05-04 20:23:15,Structure Fire,3,Fire,Station 12,L-02,Ladder,31.487337,74.40226,2025-05-04 20:25:36.048141318,2025-05-04 20:33:37.307591010,2025-05-04 22:13:34.067006976,4.51,8.02,Dispatched,False
INC-00125,2025-05-05 20:51:18,Medical Emergency,3,Medical,Station 12,R-02,Rescue,31.463703,74.340759,2025-05-05 20:55:31.640562894,2025-05-05 21:11:38.513510964,2025-05-05 22:50:56.991256296,12.39,16.11,Dispatched,True
INC-00794,2025-05-06 02:21:10,Medical Emergency,3,Medical,Station 03,R-02,Rescue,31.521117,74.351509,2025-05-06 02:23:01.951902988,2025-05-06 02:31:06.200853586,2025-05-06 04:22:02.042051374,6.6,8.07,Available,False
INC-00925,2025-05-06 20:30:03,High-Rise Rescue,4,High-Rise,Station 07,E-06,Engine,31.553775,74.300573,2025-05-06 20:32:19.738846997,2025-05-06 20:40:29.674186661,2025-05-06 22:43:16.434227819,6.4,8.17,Available,True
INC-00817,2025-05-07 10:13:57,Medical Emergency,4,Medical,Station 07,R-02,Rescue,31.487054,74.314897,2025-05-07 10:15:10.245966120,2025-05-07 10:22:48.544774380,2025-05-07 12:55:26.386931844,6.1,7.64,Available,True
INC-00079,2025-05-07 16:34:57,Confined Space,2,Confined Space,Station 07,E-03,Engine,31.555549,74.339514,2025-05-07 16:36:29.288313522,2025-05-07 16:42:38.359547022,2025-05-07 17:29:08.461566318,3.39,6.15,Available,True
INC-00055,2025-05-07 20:10:14,Structure Fire,5,Fire,Station 21,R-02,Rescue,31.515924,74.357942,2025-05-07 20:13:31.189345292,2025-05-07 20:22:47.021866429,2025-05-07 22:43:42.282111391,3.82,9.26,Dispatched,False
INC-00644,2025-05-07 23:25:23,Water Rescue,3,Water,Station 07,R-03,Rescue,31.544865,74.304235,2025-05-07 23:27:20.782966418,2025-05-07 23:33:36.412204184,2025-05-08 01:15:45.575362514,6.5,6.26,Available,False
INC-00100,2025-05-08 00:13:59,Medical Emergency,3,Medical,Station 03,R-04,Rescue,31.489004,74.378128,2025-05-08 00:15:33.334869242,2025-05-08 00:21:26.321031980,2025-05-08 02:20:25.462892096,2.32,5.88,Available,True
INC-00913,2025-05-08 03:54:28,Hazmat,5,Chemical,Station 12,R-02,Rescue,31.499382,74.362063,2025-05-08 03:56:17.806552660,2025-05-08 04:02:20.243429638,2025-05-08 06:01:46.635139150,2.26,6.04,Available,False
INC-00385,2025-05-08 08:08:29,Hazmat,4,Chemical,Station 21,E-07,Engine,31.558724,74.432001,2025-05-08 08:11:18.848378966,2025-05-08 08:20:03.503466248,2025-05-08 10:12:33.355954418,7.13,8.74,Available,False
INC-00118,2025-05-08 08:12:28,Structure Fire,3,Fire,Station 03,L-03,Ladder,31.526466,74.345729,2025-05-08 08:15:21.437789266,2025-05-08 08:25:13.787900746,2025-05-08 09:16:22.665771322,9.74,9.87,Available,True
INC-00960,2025-05-09 01:57:06,Vehicle Accident,3,Road Traffic,Station 07,R-03,Rescue,31.541797,74.337248,2025-05-09 01:58:50.207342646,2025-05-09 02:04:28.486480524,2025-05-09 04:10:38.417362758,4.32,5.64,Dispatched,True
INC-00708,2025-05-09 10:58:36,Vehicle Accident,3,Road Traffic,Station 07,R-02,Rescue,31.50614,74.343979,2025-05-09 11:02:17.361941454,2025-05-09 11:09:29.085986322,2025-05-09 12:52:25.960268640,3.62,7.2,Dispatched,True
INC-00700,2025-05-10 02:08:01,Medical Emergency,1,Medical,Station 03,E-02,Engine,31.503667,74.345964,2025-05-10 02:09:11.029759240,2025-05-10 02:16:36.284812084,2025-05-10 03:34:03.883201732,5.22,7.42,Maintenance,True
INC-00062,2025-05-10 10:42:01,Vehicle Accident,2,Road Traffic,Station 03,R-01,Rescue,31.486788,74.345938,2025-05-10 10:44:26.857714384,2025-05-10 10:55:10.549140346,2025-05-10 12:12:41.571820222,11.12,10.73,Available,True
INC-00460,2025-05-11 12:06:52,Hazmat,4,Chemical,Station 07,R-01,Rescue,31.54602,74.31526,2025-05-11 12:08:32.283476296,2025-05-11 12:17:30.444577912,2025-05-11 14:27:54.726386620,5.52,8.97,Dispatched,True
INC-00388,2025-05-11 21:49:12,Hazmat,5,Chemical,Station 03,R-02,Rescue,31.538849,74.359291,2025-05-11 21:52:02.814907800,2025-05-11 22:02:01.237769460,2025-05-12 00:39:05.951944266,5.45,9.97,Available,True
INC-00434,2025-05-12 02:10:37,Medical Emergency,3,Medical,Station 12,R-04,Rescue,31.473862,74.347307,2025-05-12 02:13:42.544561186,2025-05-12 02:23:51.152568784,2025-05-12 04:35:08.364069088,11.12,10.14,Maintenance,False
INC-00144,2025-05-12 05:04:57,Structure Fire,3,Fire,Station 07,L-02,Ladder,31.530216,74.347339,2025-05-12 05:07:23.694523926,2025-05-12 05:17:57.507925602,2025-05-12 06:45:54.455691588,10.0,10.56,Dispatched,True
INC-00576,2025-05-12 10:23:25,Vehicle Accident,2,Road Traffic,Station 07,R-04,Rescue,31.528702,74.312073,2025-05-12 10:26:16.772137978,2025-05-12 10:37:16.312672918,2025-05-12 11:36:33.686213158,10.35,10.99,Available,True
INC-00068,2025-05-12 20:32:46,Medical Emergency,3,Medical,Station 07,E-02,Engine,31.542563,74.359105,2025-05-12 20:35:46.533318748,2025-05-12 20:45:29.849103490,2025-05-12 22:39:55.352972674,5.72,9.72,Available,True
INC-00804,2025-05-12 22:12:46,Medical Emergency,2,Medical,Station 12,E-03,Engine,31.521587,74.361565,2025-05-12 22:16:57.145722394,2025-05-12 22:30:18.357646030,2025-05-12 23:40:09.629342392,10.08,13.35,Available,False
INC-00807,2025-05-13 06:09:38,Hazmat,4,Chemical,Station 07,E-03,Engine,31.540853,74.312787,2025-05-13 06:11:39.808903574,2025-05-13 06:25:17.711848388,2025-05-13 07:28:15.959384210,12.08,13.63,Available,True
INC-00680,2025-05-13 09:20:59,Medical Emergency,3,Medical,Station 03,R-03,Rescue,31.544126,74.362926,2025-05-13 09:23:10.910974202,2025-05-13 09:34:41.887041428,2025-05-13 11:27:20.067871382,9.39,11.52,Available,True
INC-00392,2025-05-13 18:36:01,Medical Emergency,2,Medical,Station 03,R-02,Rescue,31.519153,74.345512,2025-05-13 18:38:42.596236396,2025-05-13 18:45:50.690470348,2025-05-13 20:01:02.521386970,7.35,7.13,Available,True
INC-00248,2025-05-14 02:49:22,Medical Emergency,2,Medical,Station 07,E-05,Engine,31.526999,74.324469,2025-05-14 02:50:47.905682728,2025-05-14 02:59:04.905667120,2025-05-14 04:18:32.445772570,6.51,8.28,Available,True
INC-00276,2025-05-14 04:11:45,Vehicle Accident,4,Road Traffic,Station 12,R-04,Rescue,31.486435,74.405879,2025-05-14 04:14:46.212469392,2025-05-14 04:22:01.685934882,2025-05-14 06:53:30.919566084,5.0,7.26,Available,False
INC-00465,2025-05-14 08:18:42,Confined Space,3,Confined Space,Station 07,E-01,Engine,31.527985,74.325104,2025-05-14 08:21:40.167330336,2025-05-14 08:29:42.661185288,2025-05-14 09:37:51.701317830,6.83,8.04,Available,True
INC-00739,2025-05-14 16:58:11,Vehicle Accident,4,Road Traffic,Station 07,R-04,Rescue,31.515678,74.339506,2025-05-14 16:59:21.538637684,2025-05-14 17:08:48.558681668,2025-05-14 18:36:28.625778620,6.37,9.45,Dispatched,False
INC-00594,2025-05-15 08:44:36,Medical Emergency,3,Medical,Station 12,R-02,Rescue,31.495856,74.347679,2025-05-15 08:46:08.601890742,2025-05-15 08:55:05.666370432,2025-05-15 10:46:07.423408056,4.42,8.95,Available,True
INC-00493,2025-05-15 10:46:50,Medical Emergency,4,Medical,Station 03,R-03,Rescue,31.508093,74.376698,2025-05-15 10:48:48.991274864,2025-05-15 10:56:10.532923772,2025-05-15 12:37:39.906704516,6.21,7.36,Dispatched,False
INC-00811,2025-05-15 12:57:46,Hazmat,5,Chemical,Station 07,H-01,Hazmat Unit,31.501905,74.333364,2025-05-15 13:00:56.476564120,2025-05-15 13:08:01.860681910,2025-05-15 15:42:34.711592176,5.15,7.09,Dispatched,True
INC-00917,2025-05-16 05:41:35,Medical Emergency,3,Medical,Station 07,E-05,Engine,31.538691,74.348072,2025-05-16 05:43:06.992699636,2025-05-16 05:47:58.098664226,2025-05-16 07:20:10.095453314,3.71,4.85,Dispatched,True
INC-00918,2025-05-16 11:53:58,Medical Emergency,5,Medical,Station 07,E-04,Engine,31.548298,74.302367,2025-05-16 11:56:07.717253314,2025-05-16 12:01:22.384496812,2025-05-16 14:09:44.806282456,2.98,5.24,Available,True
INC-00293,2025-05-16 15:01:10,Medical Emergency,1,Medical,Station 07,E-02,Engine,31.534152,74.312019,2025-05-16 15:03:27.060221410,2025-05-16 15:09:54.853575472,2025-05-16 17:06:56.549282260,5.67,6.46,Maintenance,True
INC-00756,2025-05-16 15:41:17,Structure Fire,4,Fire,Station 03,R-03,Rescue,31.521482,74.354496,2025-05-16 15:44:52.020551630,2025-05-16 15:52:22.510996856,2025-05-16 18:22:35.150041748,4.31,7.51,Dispatched,True
INC-00674,2025-05-16 17:18:18,Vehicle Accident,3,Road Traffic,Station 21,E-04,Engine,31.561838,74.364954,2025-05-16 17:21:38.897592780,2025-05-16 17:25:58.273030164,2025-05-16 18:52:13.427808600,2.69,4.32,Available,True
INC-00589,2025-05-17 14:27:09,High-Rise Rescue,4,High-Rise,Station 07,E-06,Engine,31.557952,74.309021,2025-05-17 14:30:06.623934198,2025-05-17 14:43:56.143240122,2025-05-17 16:51:26.514417150,11.31,13.83,Available,True
INC-00224,2025-05-17 20:03:05,Hazmat,5,Chemical,Station 12,H-02,Hazmat Unit,31.475388,74.368274,2025-05-17 20:06:38.862624506,2025-05-17 20:20:03.815571062,2025-05-17 22:18:14.185135058,11.25,13.42,Available,True
INC-01043,2025-05-17 23:15:06,High-Rise Rescue,3,High-Rise,Station 03,L-03,Ladder,31.530687,74.363997,2025-05-17 23:16:54.077131788,2025-05-17 23:20:05.977327536,2025-05-18 01:08:55.896907848,2.71,3.2,Available,True
INC-00932,2025-05-18 05:53:29,Hazmat,4,Chemical,Station 07,R-02,Rescue,31.525622,74.317181,2025-05-18 05:56:13.924792292,2025-05-18 06:04:19.836131270,2025-05-18 07:57:34.107693206,4.06,8.1,Available,True
INC-00897,2025-05-18 14:44:36,Medical Emergency,2,Medical,Station 12,R-04,Rescue,31.485677,74.374888,2025-05-18 14:47:48.170407992,2025-05-18 14:57:55.907079390,2025-05-18 16:34:55.880040888,10.99,10.13,Available,False
INC-00151,2025-05-18 20:20:49,Vehicle Accident,4,Road Traffic,Station 12,E-01,Engine,31.515956,74.39925,2025-05-18 20:25:41.494275346,2025-05-18 20:41:03.671676316,2025-05-18 22:44:32.055191302,12.24,15.37,Dispatched,True
INC-00342,2025-05-21 02:44:38,Medical Emergency,1,Medical,Station 07,E-01,Engine,31.524106,74.336359,2025-05-21 02:47:41.936827478,2025-05-21 02:56:22.364991596,2025-05-21 03:56:43.327041092,8.19,8.67,Available,False
INC-00935,2025-05-21 19:00:11,Vehicle Accident,2,Road Traffic,Station 21,E-06,Engine,31.569605,74.370002,2025-05-21 19:02:43.067850278,2025-05-21 19:16:04.060610582,2025-05-21 20:30:25.037084780,13.06,13.35,Available,True
INC-00243,2025-05-22 03:33:46,Vehicle Accident,3,Road Traffic,Station 07,E-04,Engine,31.538314,74.311409,2025-05-22 03:36:41.295178498,2025-05-22 03:43:48.949059082,2025-05-22 05:17:47.608827802,4.71,7.13,Available,True
INC-00943,2025-05-22 15:15:01,Structure Fire,5,Fire,Station 12,E-02,Engine,31.521175,74.32711,2025-05-22 15:17:43.843254916,2025-05-22 15:27:03.403014778,2025-05-22 17:34:32.210956858,7.4,9.33,Available,True
INC-00473,2025-05-22 16:00:32,Medical Emergency,4,Medical,Station 03,R-03,Rescue,31.500387,74.367547,2025-05-22 16:02:44.165217470,2025-05-22 16:10:34.783866614,2025-05-22 18:11:10.974228560,4.41,7.84,Available,True
INC-01010,2025-05-22 16:50:26,Medical Emergency,2,Medical,Station 07,R-03,Rescue,31.539713,74.335445,2025-05-22 16:51:19.720572452,2025-05-22 16:58:39.683783294,2025-05-22 18:31:12.224790062,5.18,7.33,Available,True
INC-00197,2025-05-22 22:00:06,Vehicle Accident,4,Road Traffic,Station 21,R-03,Rescue,31.5505,74.364417,2025-05-22 22:03:37.983259728,2025-05-22 22:14:56.599659996,2025-05-23 00:41:04.539145415,7.78,11.31,Available,True
INC-00802,2025-05-23 17:32:22,Vehicle Accident,4,Road Traffic,Station 07,E-03,Engine,31.524335,74.308854,2025-05-23 17:34:44.063131642,2025-05-23 17:43:12.991333126,2025-05-23 19:21:39.286195054,6.87,8.48,Available,True
INC-00405,2025-05-23 20:54:56,Vehicle Accident,3,Road Traffic,Station 03,R-04,Rescue,31.519945,74.365083,2025-05-23 20:57:22.656127226,2025-05-23 21:05:37.034617286,2025-05-23 22:48:57.881169320,5.06,8.24,Available,True
INC-00713,2025-05-24 06:23:46,Water Rescue,4,Water,Station 07,W-01,Water Rescue Unit,31.544978,74.310847,2025-05-24 06:26:01.196499315,2025-05-24 06:32:48.603928311,2025-05-24 08:23:44.741210181,5.15,6.79,Available,False
INC-00254,2025-05-24 16:25:25,Medical Emergency,2,Medical,Station 03,R-02,Rescue,31.508861,74.339396,2025-05-24 16:27:43.645872412,2025-05-24 16:32:13.941775966,2025-05-24 17:50:14.073955906,4.59,4.5,Dispatched,True
INC-00516,2025-05-24 21:09:55,Medical Emergency,3,Medical,Station 12,E-01,Engine,31.469793,74.372206,2025-05-24 21:12:11.406099387,2025-05-24 21:22:23.726524413,2025-05-24 23:51:59.046487059,5.62,10.21,Available,True
INC-00979,2025-05-25 05:10:55,Medical Emergency,2,Medical,Station 07,E-04,Engine,31.514958,74.345942,2025-05-25 05:13:17.029813702,2025-05-25 05:19:18.260682580,2025-05-25 07:02:55.068535378,4.61,6.02,Available,True
INC-00369,2025-05-25 17:07:27,Structure Fire,4,Fire,Station 12,L-03,Ladder,31.50766,74.350094,2025-05-25 17:10:43.877268840,2025-05-25 17:21:40.031297244,2025-05-25 19:26:09.868432206,9.14,10.94,Available,False
INC-00446,2025-05-26 14:27:11,Medical Emergency,3,Medical,Station 07,R-02,Rescue,31.547991,74.310651,2025-05-26 14:28:10.594288544,2025-05-26 14:38:08.816802800,2025-05-26 16:18:04.955250068,9.94,9.97,Available,False
INC-00973,2025-05-26 15:00:06,Structure Fire,4,Fire,Station 12,E-02,Engine,31.500292,74.383483,2025-05-26 15:02:20.807052528,2025-05-26 15:07:50.814661986,2025-05-26 16:46:33.677961180,3.92,5.5,Available,True
INC-00242,2025-05-26 21:21:11,Vehicle Accident,3,Road Traffic,Station 03,R-01,Rescue,31.523052,74.381785,2025-05-26 21:23:42.061532503,2025-05-26 21:31:29.622550867,2025-05-26 23:28:07.566988165,6.89,7.79,Available,False
INC-00041,2025-05-27 09:30:37,Medical Emergency,3,Medical,Station 21,E-08,Engine,31.559016,74.377104,2025-05-27 09:32:41.832269164,2025-05-27 09:42:46.221479884,2025-05-27 11:17:23.344926490,5.67,10.07,Dispatched,True
INC-00927,2025-05-27 09:38:35,Medical Emergency,2,Medical,Station 07,R-03,Rescue,31.540579,74.332348,2025-05-27 09:41:23.297419820,2025-05-27 09:48:48.760536608,2025-05-27 10:50:57.477189986,8.34,7.42,Available,True
INC-00634,2025-05-27 13:08:13,High-Rise Rescue,4,High-Rise,Station 12,L-01,Ladder,31.502352,74.411913,2025-05-27 13:11:19.367919712,2025-05-27 13:18:19.258909402,2025-05-27 15:34:57.984391846,4.02,7.0,Available,True
INC-00451,2025-05-28 01:43:55,Medical Emergency,2,Medical,Station 21,E-08,Engine,31.543989,74.363893,2025-05-28 01:46:29.043205324,2025-05-28 01:55:40.772332510,2025-05-28 03:12:47.605658812,8.07,9.2,Dispatched,True
INC-00133,2025-05-28 05:07:22,Medical Emergency,4,Medical,Station 12,R-03,Rescue,31.500616,74.365592,2025-05-28 05:10:04.254186436,2025-05-28 05:18:34.950640462,2025-05-28 07:06:47.640489520,5.51,8.51,Available,False
INC-00168,2025-05-28 05:54:54,Medical Emergency,1,Medical,Station 12,E-03,Engine,31.461483,74.355764,2025-05-28 05:57:01.816001898,2025-05-28 06:02:57.631006230,2025-05-28 06:49:45.593183874,5.81,5.93,Dispatched,True
INC-00457,2025-05-28 16:46:26,Hazmat,5,Chemical,Station 03,R-02,Rescue,31.511778,74.361698,2025-05-28 16:48:52.973132816,2025-05-28 16:54:59.206175114,2025-05-28 18:43:54.007033298,3.09,6.1,Available,True
